"timeMillisSpent","score"
59241,"0hard/-10soft"
59250,"0hard/-7soft"
59260,"0hard/-7soft"
59269,"0hard/-7soft"
59278,"0hard/-7soft"
59288,"0hard/-7soft"
59298,"0hard/-7soft"
59308,"0hard/-7soft"
59318,"0hard/-7soft"
59327,"0hard/-7soft"
59336,"0hard/-7soft"
59345,"0hard/-7soft"
59356,"0hard/-7soft"
59365,"0hard/-11soft"
59378,"0hard/-11soft"
59388,"0hard/-11soft"
59397,"0hard/-11soft"
59408,"0hard/-11soft"
59419,"0hard/-11soft"
59429,"0hard/-15soft"
59437,"0hard/-11soft"
59446,"0hard/-11soft"
59454,"0hard/-11soft"
59462,"0hard/-11soft"
59471,"0hard/-11soft"
59483,"0hard/-11soft"
59492,"0hard/-15soft"
59500,"0hard/-11soft"
59508,"0hard/-11soft"
59515,"0hard/-11soft"
59524,"0hard/-11soft"
59532,"0hard/-11soft"
59542,"0hard/-11soft"
59551,"0hard/-11soft"
59562,"0hard/-11soft"
59572,"0hard/-11soft"
59580,"0hard/-11soft"
59592,"0hard/-11soft"
59601,"0hard/-11soft"
59610,"0hard/-11soft"
59619,"0hard/-11soft"
59628,"0hard/-11soft"
59638,"0hard/-11soft"
59648,"0hard/-11soft"
59657,"0hard/-11soft"
59666,"0hard/-11soft"
59675,"0hard/-11soft"
59684,"0hard/-11soft"
59693,"0hard/-11soft"
59705,"0hard/-11soft"
59714,"0hard/-11soft"
59724,"0hard/-11soft"
59733,"0hard/-11soft"
59742,"0hard/-11soft"
59750,"0hard/-11soft"
59759,"0hard/-11soft"
59768,"0hard/-11soft"
59776,"0hard/-11soft"
59784,"0hard/-11soft"
59793,"0hard/-11soft"
59802,"0hard/-11soft"
59812,"0hard/-11soft"
59822,"0hard/-11soft"
59831,"0hard/-15soft"
59840,"0hard/-11soft"
59850,"0hard/-11soft"
59858,"0hard/-11soft"
59867,"0hard/-11soft"
59876,"0hard/-11soft"
59887,"0hard/-11soft"
59896,"0hard/-14soft"
59904,"0hard/-11soft"
59912,"0hard/-11soft"
59920,"0hard/-11soft"
59928,"0hard/-11soft"
59936,"0hard/-11soft"
59947,"0hard/-11soft"
59956,"0hard/-11soft"
59965,"0hard/-11soft"
59974,"0hard/-11soft"
59984,"0hard/-11soft"
59995,"0hard/-11soft"
60000,"0hard/-11soft"
